gene_id,batch1,batch2,batch3,chem1,chem2,chem3
YMR231W|PEP5,0,0,0,0,0,0
YMR232W|FUS2,0,0,0,0,0,0
YMR233W|TRI1,0,0,0,0,0,0
YMR234W|RNH1,0,0,0,0,0,0
YMR235C|RNA1,0,0,0,0,0,0
YMR236W|TAF9,0,0,0,0,0,0
YMR237W|BCH1,0,0,0,0,0,0
YMR238W|DFG5,0,0,0,0,0,0
tR(UCU)M1|tR(UCU)M1,0,0,0,0,0,0
YMR239C|RNT1,0,0,0,0,0,0
YMR240C|CUS1,0,0,0,0,0,0
YMR241W|YHM2,0,0,0,0,0,0
YMR242C|RPL20A,0,0,0,0,0,0
YMR242W-A|YMR242W-A,0,0,0,0,0,0
YMR243C|ZRC1,0,0,0,0,0,0
YMR244W|YMR244W,0,0,0,0,0,0
YMR244C-A|YMR244C-A,0,0,0,0,0,0
YMR245W|YMR245W,0,0,0,0,0,0
YMR246W|FAA4,0,0,0,0,0,0
snR86|SNR86,0,0,0,0,0,0
YMR247C|RKR1,0,0,0,0,0,0
tA(AGC)M2|tA(AGC)M2,0,0,0,0,0,0
YMR247W-A|YMR247W-A,0,0,0,0,0,0
YMR250W|GAD1,0,0,0,0,0,0
YMR251W|GTO3,0,0,0,0,0,0
YMR251W-A|HOR7,0,0,0,0,0,0
YMR252C|YMR252C,0,0,0,0,0,0
YMR253C|YMR253C,0,0,0,0,0,0
YMR254C|YMR254C,0,0,0,0,0,0
YMR255W|GFD1,0,0,0,0,0,0
YMR256C|COX7,0,0,0,0,0,0
YMR257C|PET111,0,0,0,0,0,0
YMR258C|YMR258C,0,0,0,0,0,0
YMR259C|YMR259C,0,0,0,0,0,0
YMR260C|TIF11,0,0,0,0,0,0
YMR261C|TPS3,0,0,0,0,0,0
YMR262W|YMR262W,0,0,0,0,0,0
YMR263W|SAP30,0,0,0,0,0,0
YMR264W|CUE1,0,0,0,0,0,0
YMR265C|YMR265C,0,0,0,0,0,0
YMR266W|RSN1,0,0,0,0,0,0
YMR267W|PPA2,0,0,0,0,0,0
YMR268C|PRP24,0,0,0,0,0,0
YMR269W|TMA23,0,0,0,0,0,0
YMR270C|RRN9,0,0,0,0,0,0
YMR271C|URA10,0,0,0,0,0,0
tQ(CUG)M|CDC65,0,0,0,0,0,0
YMR272C|SCS7,0,0,0,0,0,0
YMR272W-A|YMR272W-A,0,0,0,0,0,0
YMR272W-B|YMR272W-B,0,0,0,0,0,0
YMR273C|ZDS1,0,0,0,0,0,0
YMR274C|RCE1,0,0,0,0,0,0
YMR275C|BUL1,0,0,0,0,0,0
YMR276W|DSK2,0,0,0,0,0,0
YMR277W|FCP1,0,0,0,0,0,0
YMR278W|PGM3,0,0,0,0,0,0
YMR279C|YMR279C,0,0,0,0,0,0
YMR280C|CAT8,0,0,0,0,0,0
YMR281W|GPI12,0,0,0,0,0,0
YMR282C|AEP2,0,0,0,0,0,0
YMR283C|RIT1,0,0,0,0,0,0
tY(GUA)M2|SUP8,0,0,0,0,0,0
YMR284W|YKU70,0,0,0,0,0,0
YMR285C|NGL2,0,0,0,0,0,0
YMR286W|MRPL33,0,0,0,0,0,0
YMR287C|DSS1,0,0,0,0,0,0
YMR288W|HSH155,0,0,0,0,0,0
YMR289W|ABZ2,0,0,0,0,0,0
YMR290C|HAS1,0,0,0,0,0,0
YMR290W-A|YMR290W-A,0,0,0,0,0,0
YMR291W|YMR291W,0,0,0,0,0,0
YMR292W|GOT1,0,0,0,0,0,0
YMR293C|HER2,0,0,0,0,0,0
YMR294W|JNM1,0,0,0,0,0,0
YMR294W-A|YMR294W-A,0,0,0,0,0,0
YMR295C|YMR295C,0,0,0,0,0,0
YMR296C|LCB1,0,0,0,0,0,0
YMR297W|PRC1,0,0,0,0,0,0
YMR298W|LIP1,0,0,0,0,0,0
YMR299C|DYN3,0,0,0,0,0,0
YMR300C|ADE4,0,0,0,0,0,0
YMR301C|ATM1,0,0,0,0,0,0
YMR302C|YME2,0,0,0,0,0,0
YMR303C|ADH2,0,0,0,0,0,0
YMR304W|UBP15,0,0,0,0,0,0
YMR304C-A|YMR304C-A,0,0,0,0,0,0
YMR305C|SCW10,0,0,0,0,0,0
YMR306W|FKS3,0,0,0,0,0,0
YMR306C-A|YMR306C-A,0,0,0,0,0,0
YMR307W|GAS1,0,0,0,0,0,0
YMR307C-A|YMR307C-A,0,0,0,0,0,0
YMR308C|PSE1,0,0,0,0,0,0
YMR309C|NIP1,0,0,0,0,0,0
YMR310C|YMR310C,0,0,0,0,0,0
YMR311C|GLC8,0,0,0,0,0,0
YMR312W|ELP6,0,0,0,0,0,0
YMR313C|TGL3,0,0,0,0,0,0
YMR314W|PRE5,0,0,0,0,0,0
YMR315W|YMR315W,0,0,0,0,0,0
YMR315W-A|YMR315W-A,0,0,0,0,0,0
YMR316W|DIA1,0,0,0,0,0,0
YMR316C-A|YMR316C-A,0,0,0,0,0,0
YMR316C-B|YMR316C-B,0,0,0,0,0,0
YMR317W|YMR317W,0,0,0,0,0,0
YMR318C|ADH6,0,0,0,0,0,0
YMR319C|FET4,0,0,0,0,0,0
YMR320W|YMR320W,0,0,0,0,0,0
YMR321C|YMR321C,0,0,0,0,0,0
YMR322C|SNO4,0,0,0,0,0,0
YMR323W|ERR3,0,0,0,0,0,0
YMR324C|YMR324C,0,0,0,0,0,0
YMR325W|PAU19,0,0,0,0,0,0
YMR326C|YMR326C,0,0,0,0,0,0
YNL339C|YRF1-6,0,0,0,0,0,0
YNL339W-B|YNL339W-B,0,0,0,0,0,0
YNL339W-A|YNL339W-A,0,0,0,0,0,0
YNL338W|YNL338W,0,0,0,0,0,0
YNL337W|YNL337W,0,0,0,0,0,0
YNL336W|COS1,0,0,0,0,0,0
YNL335W|DDI3,0,0,0,0,0,0
YNL334C|SNO2,0,0,0,0,0,0
YNL333W|SNZ2,0,0,0,0,0,0
YNL332W|THI12,0,0,0,0,0,0
YNL331C|AAD14,0,0,0,0,0,0
YNL330C|RPD3,0,0,0,0,0,0
YNL329C|PEX6,0,0,0,0,0,0
YNL328C|MDJ2,0,0,0,0,0,0
YNL327W|EGT2,0,0,0,0,0,0
YNL326C|PFA3,0,0,0,0,0,0
YNL325C|FIG4,0,0,0,0,0,0
YNL324W|YNL324W,0,0,0,0,0,0
YNL323W|LEM3,0,0,0,0,0,0
YNL322C|KRE1,0,0,0,0,0,0
YNL321W|VNX1,0,0,0,0,0,0
YNL320W|YNL320W,0,0,0,0,0,0
YNL319W|YNL319W,0,0,0,0,0,0
YNL318C|HXT14,0,0,0,0,0,0
YNL317W|PFS2,0,0,0,0,0,0
YNL316C|PHA2,0,0,0,0,0,0
YNL315C|ATP11,0,0,0,0,0,0
YNL314W|DAL82,0,0,0,0,0,0
YNL313C|YNL313C,0,0,0,0,0,0
YNL312W|RFA2,0,0,0,0,0,0
YNL311C|YNL311C,0,0,0,0,0,0
YNL310C|ZIM17,0,0,0,0,0,0
YNL309W|STB1,0,0,0,0,0,0
YNL308C|KRI1,0,0,0,0,0,0
YNL307C|MCK1,0,0,0,0,0,0
YNL306W|MRPS18,0,0,0,0,0,0
YNL305C|YNL305C,0,0,0,0,0,0
YNL304W|YPT11,0,0,0,0,0,0
YNL303W|YNL303W,0,0,0,0,0,0
YNL302C|RPS19B,0,0,0,0,0,0
YNL301C|RPL18B,0,0,0,0,0,0
YNL300W|TOS6,0,0,0,0,0,0
YNL299W|TRF5,0,0,0,0,0,0
YNL298W|CLA4,0,0,0,0,0,0
YNL297C|MON2,0,0,0,0,0,0
YNL296W|YNL296W,0,0,0,0,0,0
YNL295W|YNL295W,0,0,0,0,0,0
YNL294C|RIM21,0,0,0,0,0,0
YNL293W|MSB3,0,0,0,0,0,0
YNL292W|PUS4,0,0,0,0,0,0
YNL291C|MID1,0,0,0,0,0,0
YNL290W|RFC3,0,0,0,0,0,0
YNL289W|PCL1,0,0,0,0,0,0
snR40|SNR40,0,0,0,0,0,0
YNL288W|CAF40,0,0,0,0,0,0
YNL287W|SEC21,0,0,0,0,0,0
YNL286W|CUS2,0,0,0,0,0,0
YNL285W|YNL285W,0,0,0,0,0,0
tG(UCC)N|SUF6,0,0,0,0,0,0
YNL284C-B|YNL284C-B,0,0,0,0,0,0
YNL284C-A|YNL284C-A,0,0,0,0,0,0
tN(GUU)N1|tN(GUU)N1,0,0,0,0,0,0
YNL284C|MRPL10,0,0,0,0,0,0
tT(AGU)N1|tT(AGU)N1,0,0,0,0,0,0
YNL283C|WSC2,0,0,0,0,0,0
YNL282W|POP3,0,0,0,0,0,0
YNL281W|HCH1,0,0,0,0,0,0
YNL280C|ERG24,0,0,0,0,0,0
YNL279W|PRM1,0,0,0,0,0,0
YNL278W|CAF120,0,0,0,0,0,0
YNL277W-A|YNL277W-A,0,0,0,0,0,0
YNL277W|MET2,0,0,0,0,0,0
YNL276C|YNL276C,0,0,0,0,0,0
YNL275W|BOR1,0,0,0,0,0,0
YNL274C|GOR1,0,0,0,0,0,0
YNL273W|TOF1,0,0,0,0,0,0
YNL272C|SEC2,0,0,0,0,0,0
YNL271C|BNI1,0,0,0,0,0,0
YNL270C|ALP1,0,0,0,0,0,0
YNL269W|BSC4,0,0,0,0,0,0
YNL268W|LYP1,0,0,0,0,0,0
YNL267W|PIK1,0,0,0,0,0,0
YNL266W|YNL266W,0,0,0,0,0,0
YNL265C|IST1,0,0,0,0,0,0
YNL264C|PDR17,0,0,0,0,0,0
YNL263C|YIF1,0,0,0,0,0,0
YNL262W|POL2,0,0,0,0,0,0
YNL261W|ORC5,0,0,0,0,0,0
YNL260C|YNL260C,0,0,0,0,0,0
YNL259C|ATX1,0,0,0,0,0,0
YNL258C|DSL1,0,0,0,0,0,0
YNL257C|SIP3,0,0,0,0,0,0
YNL256W|FOL1,0,0,0,0,0,0
YNL255C|GIS2,0,0,0,0,0,0
YNL254C|RTC4,0,0,0,0,0,0
YNL253W|TEX1,0,0,0,0,0,0
YNL252C|MRPL17,0,0,0,0,0,0
YNL251C|NRD1,0,0,0,0,0,0
YNL250W|RAD50,0,0,0,0,0,0
YNL249C|MPA43,0,0,0,0,0,0
YNL248C|RPA49,0,0,0,0,0,0
YNL247W|YNL247W,0,0,0,0,0,0
YNL246W|VPS75,0,0,0,0,0,0
YNL245C|CWC25,0,0,0,0,0,0
YNL244C|SUI1,0,0,0,0,0,0
YNL243W|SLA2,0,0,0,0,0,0
YNL242W|ATG2,0,0,0,0,0,0
YNL241C|ZWF1,0,0,0,0,0,0
YNL240C|NAR1,0,0,0,0,0,0
YNL239W|LAP3,0,0,0,0,0,0
YNL238W|KEX2,0,0,0,0,0,0
YNL237W|YTP1,0,0,0,0,0,0
YNL236W|SIN4,0,0,0,0,0,0
YNL235C|YNL235C,0,0,0,0,0,0
YNL234W|YNL234W,0,0,0,0,0,0
YNL233W|BNI4,0,0,0,0,0,0
YNL232W|CSL4,0,0,0,0,0,0
YNL231C|PDR16,0,0,0,0,0,0
YNL230C|ELA1,0,0,0,0,0,0
YNL229C|URE2,0,0,0,0,0,0
YNL228W|YNL228W,0,0,0,0,0,0
YNL227C|JJJ1,0,0,0,0,0,0
YNL226W|YNL226W,0,0,0,0,0,0
YNL225C|CNM67,0,0,0,0,0,0
YNL224C|SQS1,0,0,0,0,0,0
YNL223W|ATG4,0,0,0,0,0,0
YNL222W|SSU72,0,0,0,0,0,0
snR19|SNR19,0,0,0,0,0,0
YNL221C|POP1,0,0,0,0,0,0
YNL220W|ADE12,0,0,0,0,0,0
YNL219C|ALG9,0,0,0,0,0,0
YNL218W|MGS1,0,0,0,0,0,0
YNL217W|YNL217W,0,0,0,0,0,0
YNL216W|RAP1,0,0,0,0,0,0
YNL215W|IES2,0,0,0,0,0,0
YNL214W|PEX17,0,0,0,0,0,0
YNL213C|RRG9,0,0,0,0,0,0
YNL212W|VID27,0,0,0,0,0,0
YNL211C|YNL211C,0,0,0,0,0,0
YNL210W|MER1,0,0,0,0,0,0
YNL209W|SSB2,0,0,0,0,0,0
YNL208W|YNL208W,0,0,0,0,0,0
YNL207W|RIO2,0,0,0,0,0,0
YNL206C|RTT106,0,0,0,0,0,0
YNL205C|YNL205C,0,0,0,0,0,0
YNL204C|SPS18,0,0,0,0,0,0
YNL203C|YNL203C,0,0,0,0,0,0
YNL202W|SPS19,0,0,0,0,0,0
YNL201C|PSY2,0,0,0,0,0,0
YNL200C|YNL200C,0,0,0,0,0,0
YNL199C|GCR2,0,0,0,0,0,0
YNL198C|YNL198C,0,0,0,0,0,0
YNL197C|WHI3,0,0,0,0,0,0
YNL196C|SLZ1,0,0,0,0,0,0
YNL195C|YNL195C,0,0,0,0,0,0
YNL194C|YNL194C,0,0,0,0,0,0
YNL193W|YNL193W,0,0,0,0,0,0
YNL192W|CHS1,0,0,0,0,0,0
YNL191W|DUG3,0,0,0,0,0,0
YNL190W|YNL190W,0,0,0,0,0,0
YNL189W|SRP1,0,0,0,0,0,0
YNL188W|KAR1,0,0,0,0,0,0
YNL187W|SWT21,0,0,0,0,0,0
YNL186W|UBP10,0,0,0,0,0,0
YNL185C|MRPL19,0,0,0,0,0,0
YNL184C|YNL184C,0,0,0,0,0,0
YNL183C|NPR1,0,0,0,0,0,0
YNL182C|IPI3,0,0,0,0,0,0
YNL181W|YNL181W,0,0,0,0,0,0
YNL180C|RHO5,0,0,0,0,0,0
YNL179C|YNL179C,0,0,0,0,0,0
YNL178W|RPS3,0,0,0,0,0,0
YNL177C|MRPL22,0,0,0,0,0,0
YNL176C|YNL176C,0,0,0,0,0,0
YNL175C|NOP13,0,0,0,0,0,0
YNL174W|YNL174W,0,0,0,0,0,0
YNL173C|MDG1,0,0,0,0,0,0
YNL172W|APC1,0,0,0,0,0,0
YNL171C|YNL171C,0,0,0,0,0,0
YNL170W|YNL170W,0,0,0,0,0,0
YNL169C|PSD1,0,0,0,0,0,0
YNL168C|FMP41,0,0,0,0,0,0
YNL167C|SKO1,0,0,0,0,0,0
YNL166C|BNI5,0,0,0,0,0,0
YNL165W|YNL165W,0,0,0,0,0,0
YNL164C|IBD2,0,0,0,0,0,0
YNL163C|RIA1,0,0,0,0,0,0
YNL162W-A|YNL162W-A,0,0,0,0,0,0
YNL162W|RPL42A,0,0,0,0,0,0
YNL161W|CBK1,0,0,0,0,0,0
YNL160W|YGP1,0,0,0,0,0,0
YNL159C|ASI2,0,0,0,0,0,0
YNL158W|PGA1,0,0,0,0,0,0
YNL157W|IGO1,0,0,0,0,0,0
YNL156C|NSG2,0,0,0,0,0,0
YNL155W|YNL155W,0,0,0,0,0,0
YNL154C|YCK2,0,0,0,0,0,0
YNL153C|GIM3,0,0,0,0,0,0
YNL152W|INN1,0,0,0,0,0,0
YNL151C|RPC31,0,0,0,0,0,0
YNL150W|YNL150W,0,0,0,0,0,0
YNL149C|PGA2,0,0,0,0,0,0
YNL148C|ALF1,0,0,0,0,0,0
YNL147W|LSM7,0,0,0,0,0,0
YNL146C-A|YNL146C-A,0,0,0,0,0,0
YNL146W|YNL146W,0,0,0,0,0,0
YNL145W|MFA2,0,0,0,0,0,0
YNL144C|YNL144C,0,0,0,0,0,0
YNL144W-A|YNL144W-A,0,0,0,0,0,0
YNL143C|YNL143C,0,0,0,0,0,0
YNL142W|MEP2,0,0,0,0,0,0
YNL141W|AAH1,0,0,0,0,0,0
YNL140C|YNL140C,0,0,0,0,0,0
YNL139C|THO2,0,0,0,0,0,0
YNL138W-A|YSF3,0,0,0,0,0,0
YNL138W|SRV2,0,0,0,0,0,0
YNL137C|NAM9,0,0,0,0,0,0
YNL136W|EAF7,0,0,0,0,0,0
YNL135C|FPR1,0,0,0,0,0,0
YNL134C|YNL134C,0,0,0,0,0,0
YNL133C|FYV6,0,0,0,0,0,0
tF(GAA)N|tF(GAA)N,0,0,0,0,0,0
YNL132W|KRE33,0,0,0,0,0,0
YNL131W|TOM22,0,0,0,0,0,0
YNL130C|CPT1,0,0,0,0,0,0
YNL130C-A|DGR1,0,0,0,0,0,0
YNL129W|NRK1,0,0,0,0,0,0
YNL128W|TEP1,0,0,0,0,0,0
YNL127W|FAR11,0,0,0,0,0,0
YNL126W|SPC98,0,0,0,0,0,0
YNL125C|ESBP6,0,0,0,0,0,0
YNL124W|NAF1,0,0,0,0,0,0
YNL123W|NMA111,0,0,0,0,0,0
YNL122C|YNL122C,0,0,0,0,0,0
YNL121C|TOM70,0,0,0,0,0,0
YNL120C|YNL120C,0,0,0,0,0,0
YNL119W|NCS2,0,0,0,0,0,0
YNL118C|DCP2,0,0,0,0,0,0
YNL117W|MLS1,0,0,0,0,0,0
YNL116W|DMA2,0,0,0,0,0,0
YNL115C|YNL115C,0,0,0,0,0,0
YNL114C|YNL114C,0,0,0,0,0,0
YNL113W|RPC19,0,0,0,0,0,0
YNL112W|DBP2,0,0,0,0,0,0
YNL111C|CYB5,0,0,0,0,0,0
YNL110C|NOP15,0,0,0,0,0,0
YNL109W|YNL109W,0,0,0,0,0,0
YNL108C|YNL108C,0,0,0,0,0,0
YNL107W|YAF9,0,0,0,0,0,0
YNL106C|INP52,0,0,0,0,0,0
YNL105W|RRT16,0,0,0,0,0,0
YNL104C|LEU4,0,0,0,0,0,0
YNL103W-A|YNL103W-A,0,0,0,0,0,0
YNL103W|MET4,0,0,0,0,0,0
YNL102W|POL1,0,0,0,0,0,0
YNL101W|AVT4,0,0,0,0,0,0
YNL100W|AIM37,0,0,0,0,0,0
YNL099C|OCA1,0,0,0,0,0,0
YNL098C|RAS2,0,0,0,0,0,0
YNL097C-B|YNL097C-B,0,0,0,0,0,0
YNL097C|PHO23,0,0,0,0,0,0
YNL097W-A|YNL097W-A,0,0,0,0,0,0
tL(CAA)N|tL(CAA)N,0,0,0,0,0,0
YNL096C|RPS7B,0,0,0,0,0,0
YNL095C|YNL095C,0,0,0,0,0,0
YNL094W|APP1,0,0,0,0,0,0
YNL093W|YPT53,0,0,0,0,0,0
YNL092W|YNL092W,0,0,0,0,0,0
YNL091W|NST1,0,0,0,0,0,0
YNL090W|RHO2,0,0,0,0,0,0
YNL089C|YNL089C,0,0,0,0,0,0
YNL088W|TOP2,0,0,0,0,0,0
YNL087W|TCB2,0,0,0,0,0,0
YNL086W|YNL086W,0,0,0,0,0,0
YNL085W|MKT1,0,0,0,0,0,0
YNL084C|END3,0,0,0,0,0,0
YNL083W|SAL1,0,0,0,0,0,0
YNL082W|PMS1,0,0,0,0,0,0
YNL081C|SWS2,0,0,0,0,0,0
YNL080C|EOS1,0,0,0,0,0,0
YNL079C|TPM1,0,0,0,0,0,0
YNL078W|NIS1,0,0,0,0,0,0
YNL077W|APJ1,0,0,0,0,0,0
YNL076W|MKS1,0,0,0,0,0,0
YNL075W|IMP4,0,0,0,0,0,0
YNL074C|MLF3,0,0,0,0,0,0
YNL073W|MSK1,0,0,0,0,0,0
YNL072W|RNH201,0,0,0,0,0,0
YNL071W|LAT1,0,0,0,0,0,0
YNL070W|TOM7,0,0,0,0,0,0
YNL069C|RPL16B,0,0,0,0,0,0
YNL068C|FKH2,0,0,0,0,0,0
YNL067W-A|YNL067W-A,0,0,0,0,0,0
YNL067W-B|YNL067W-B,0,0,0,0,0,0
YNL067W|RPL9B,0,0,0,0,0,0
YNL066W|SUN4,0,0,0,0,0,0
YNL065W|AQR1,0,0,0,0,0,0
YNL064C|YDJ1,0,0,0,0,0,0
YNL063W|MTQ1,0,0,0,0,0,0
YNL062C|GCD10,0,0,0,0,0,0
YNL061W|NOP2,0,0,0,0,0,0
YNL059C|ARP5,0,0,0,0,0,0
YNL058C|YNL058C,0,0,0,0,0,0
YNL057W|YNL057W,0,0,0,0,0,0
YNL056W|OCA2,0,0,0,0,0,0
YNL055C|POR1,0,0,0,0,0,0
tD(GUC)N|tD(GUC)N,0,0,0,0,0,0
YNL054W-A|YNL054W-A,0,0,0,0,0,0
YNL054W-B|YNL054W-B,0,0,0,0,0,0
YNL054W|VAC7,0,0,0,0,0,0
YNL053W|MSG5,0,0,0,0,0,0
YNL052W|COX5A,0,0,0,0,0,0
YNL051W|COG5,0,0,0,0,0,0
YNL050C|YNL050C,0,0,0,0,0,0
YNL049C|SFB2,0,0,0,0,0,0
YNL048W|ALG11,0,0,0,0,0,0
YNL047C|SLM2,0,0,0,0,0,0
YNL046W|YNL046W,0,0,0,0,0,0
YNL045W|LAP2,0,0,0,0,0,0
YNL044W|YIP3,0,0,0,0,0,0
YNL043C|YNL043C,0,0,0,0,0,0
tP(UGG)N1|tP(UGG)N1,0,0,0,0,0,0
YNL042W-B|YNL042W-B,0,0,0,0,0,0
YNL042W|BOP3,0,0,0,0,0,0
YNL041C|COG6,0,0,0,0,0,0
YNL040W|YNL040W,0,0,0,0,0,0
YNL039W|BDP1,0,0,0,0,0,0
YNL038W|GPI15,0,0,0,0,0,0
YNL037C|IDH1,0,0,0,0,0,0
YNL036W|NCE103,0,0,0,0,0,0
tT(AGU)N2|tT(AGU)N2,0,0,0,0,0,0
tP(UGG)N2|tP(UGG)N2,0,0,0,0,0,0
YNL035C|YNL035C,0,0,0,0,0,0
tI(AAU)N1|tI(AAU)N1,0,0,0,0,0,0
YNL034W|YNL034W,0,0,0,0,0,0
YNL033W|YNL033W,0,0,0,0,0,0
YNL032W|SIW14,0,0,0,0,0,0
YNL031C|HHT2,0,0,0,0,0,0
YNL030W|HHF2,0,0,0,0,0,0
YNL029C|KTR5,0,0,0,0,0,0
YNL028W|YNL028W,0,0,0,0,0,0
YNL027W|CRZ1,0,0,0,0,0,0
YNL026W|SAM50,0,0,0,0,0,0
YNL025C|SSN8,0,0,0,0,0,0
NME1|NME1,0,0,0,0,0,0
snR66|SNR66,0,0,0,0,0,0
YNL024C-A|KSH1,0,0,0,0,0,0
YNL024C|YNL024C,0,0,0,0,0,0
YNL023C|FAP1,0,0,0,0,0,0
YNL022C|YNL022C,0,0,0,0,0,0
YNL021W|HDA1,0,0,0,0,0,0
YNL020C|ARK1,0,0,0,0,0,0
YNL019C|YNL019C,0,0,0,0,0,0
YNL018C|YNL018C,0,0,0,0,0,0
YNL017C|YNL017C,0,0,0,0,0,0
tI(AAU)N2|tI(AAU)N2,0,0,0,0,0,0
YNL016W|PUB1,0,0,0,0,0,0
YNL015W|PBI2,0,0,0,0,0,0
YNL014W|HEF3,0,0,0,0,0,0
YNL013C|YNL013C,0,0,0,0,0,0
YNL012W|SPO1,0,0,0,0,0,0
YNL011C|YNL011C,0,0,0,0,0,0
YNL010W|YNL010W,0,0,0,0,0,0
YNL009W|IDP3,0,0,0,0,0,0
YNL008C|ASI3,0,0,0,0,0,0
YNL007C|SIS1,0,0,0,0,0,0
YNL006W|LST8,0,0,0,0,0,0
YNL005C|MRP7,0,0,0,0,0,0
YNL004W|HRB1,0,0,0,0,0,0
YNL003C|PET8,0,0,0,0,0,0
YNL002C|RLP7,0,0,0,0,0,0
YNL001W|DOM34,0,0,0,0,0,0
YNR001C|CIT1,0,0,0,0,0,0
YNR001W-A|YNR001W-A,0,0,0,0,0,0
tP(AGG)N|SUF10,0,0,0,0,0,0
tN(GUU)N2|tN(GUU)N2,0,0,0,0,0,0
YNR002C|ATO2,0,0,0,0,0,0
YNR003C|RPC34,0,0,0,0,0,0
YNR003W-A|YNR003W-A,0,0,0,0,0,0
YNR004W|SWM2,0,0,0,0,0,0
YNR005C|YNR005C,0,0,0,0,0,0
YNR006W|VPS27,0,0,0,0,0,0
YNR007C|ATG3,0,0,0,0,0,0
YNR008W|LRO1,0,0,0,0,0,0
YNR009W|NRM1,0,0,0,0,0,0
YNR010W|CSE2,0,0,0,0,0,0
YNR011C|PRP2,0,0,0,0,0,0
YNR012W|URK1,0,0,0,0,0,0
YNR013C|PHO91,0,0,0,0,0,0
YNR014W|YNR014W,0,0,0,0,0,0
YNR015W|SMM1,0,0,0,0,0,0
YNR016C|ACC1,0,0,0,0,0,0
YNR017W|TIM23,0,0,0,0,0,0
YNR018W|AIM38,0,0,0,0,0,0
YNR019W|ARE2,0,0,0,0,0,0
YNR020C|ATP23,0,0,0,0,0,0
YNR021W|YNR021W,0,0,0,0,0,0
YNR022C|MRPL50,0,0,0,0,0,0
YNR023W|SNF12,0,0,0,0,0,0
YNR024W|MPP6,0,0,0,0,0,0
YNR025C|YNR025C,0,0,0,0,0,0
YNR026C|SEC12,0,0,0,0,0,0
YNR027W|BUD17,0,0,0,0,0,0
YNR028W|CPR8,0,0,0,0,0,0
YNR029C|YNR029C,0,0,0,0,0,0
YNR030W|ALG12,0,0,0,0,0,0
YNR031C|SSK2,0,0,0,0,0,0
YNR032W|PPG1,0,0,0,0,0,0
YNR032C-A|HUB1,0,0,0,0,0,0
YNR033W|ABZ1,0,0,0,0,0,0
YNR034W|SOL1,0,0,0,0,0,0
YNR034W-A|YNR034W-A,0,0,0,0,0,0
YNR035C|ARC35,0,0,0,0,0,0
YNR036C|MRPS12,0,0,0,0,0,0
YNR037C|RSM19,0,0,0,0,0,0
YNR038W|DBP6,0,0,0,0,0,0
YNR039C|ZRG17,0,0,0,0,0,0
YNR040W|YNR040W,0,0,0,0,0,0
YNR041C|COQ2,0,0,0,0,0,0
YNR042W|YNR042W,0,0,0,0,0,0
YNR043W|MVD1,0,0,0,0,0,0
YNR044W|AGA1,0,0,0,0,0,0
YNR045W|PET494,0,0,0,0,0,0
YNR046W|TRM112,0,0,0,0,0,0
YNR047W|FPK1,0,0,0,0,0,0
YNR048W|YNR048W,0,0,0,0,0,0
YNR049C|MSO1,0,0,0,0,0,0
YNR050C|LYS9,0,0,0,0,0,0
snR49|SNR49,0,0,0,0,0,0
YNR051C|BRE5,0,0,0,0,0,0
YNR052C|POP2,0,0,0,0,0,0
YNR053C|NOG2,0,0,0,0,0,0
snR191|SNR191,0,0,0,0,0,0
YNR054C|ESF2,0,0,0,0,0,0
tL(UAA)N|tL(UAA)N,0,0,0,0,0,0
YNR055C|HOL1,0,0,0,0,0,0
YNR056C|BIO5,0,0,0,0,0,0
YNR057C|BIO4,0,0,0,0,0,0
YNR058W|BIO3,0,0,0,0,0,0
YNR059W|MNT4,0,0,0,0,0,0
YNR060W|FRE4,0,0,0,0,0,0
YNR061C|YNR061C,0,0,0,0,0,0
YNR062C|YNR062C,0,0,0,0,0,0
YNR063W|YNR063W,0,0,0,0,0,0
YNR064C|YNR064C,0,0,0,0,0,0
YNR065C|YNR065C,0,0,0,0,0,0
YNR066C|YNR066C,0,0,0,0,0,0
YNR067C|DSE4,0,0,0,0,0,0
YNR068C|YNR068C,0,0,0,0,0,0
YNR069C|BSC5,0,0,0,0,0,0
YNR070W|PDR18,0,0,0,0,0,0
YNR071C|YNR071C,0,0,0,0,0,0
YNR072W|HXT17,0,0,0,0,0,0
YNR073C|YNR073C,0,0,0,0,0,0
YNR074C|AIF1,0,0,0,0,0,0
YNR075W|COS10,0,0,0,0,0,0
YNR075C-A|YNR075C-A,0,0,0,0,0,0
YNR076W|PAU6,0,0,0,0,0,0
YNR077C|YNR077C,0,0,0,0,0,0
YOL166W-A|YOL166W-A,0,0,0,0,0,0
YOL166C|YOL166C,0,0,0,0,0,0
YOL165C|AAD15,0,0,0,0,0,0
YOL164W-A|YOL164W-A,0,0,0,0,0,0
YOL164W|BDS1,0,0,0,0,0,0
YOL163W|YOL163W,0,0,0,0,0,0
YOL162W|YOL162W,0,0,0,0,0,0
YOL161C|PAU20,0,0,0,0,0,0
YOL160W|YOL160W,0,0,0,0,0,0
YOL159C-A|YOL159C-A,0,0,0,0,0,0
YOL159C|YOL159C,0,0,0,0,0,0
YOL158C|ENB1,0,0,0,0,0,0
YOL157C|YOL157C,0,0,0,0,0,0
YOL156W|HXT11,0,0,0,0,0,0
YOL155W-A|YOL155W-A,0,0,0,0,0,0
YOL155C|HPF1,0,0,0,0,0,0
YOL154W|ZPS1,0,0,0,0,0,0
